pgrid 	 psihatexact+_real 	 psihatexact+_imag 	              psihatguess+_real 	 psihatguess+_imag 
5.024147182315430626e+01	-7.679994146051671598e-14	4.117158038416591674e-15	9.854025330910599574e-14	1.629845304472028571e-13
5.025194315950761137e+01	-4.673952741097426817e-14	-6.107835479332824016e-14	-8.029475528259475289e-14	1.677512598963037594e-13
5.026241449586091647e+01	2.177062355190330491e-14	-7.463381623187430416e-14	-1.831894999608975045e-13	3.591062232574351021e-14
5.027288583221422158e+01	7.228873784880091141e-14	-2.874464799919955403e-14	-1.360249938241307511e-13	-1.311383746720033290e-13
5.028335716856752668e+01	5.967940503567113297e-14	4.352808494485062305e-14	3.409334187155736525e-14	-1.793993228653425793e-13
5.029382850492083179e+01	2.369052686951821364e-15	7.274916941637980419e-14	1.632310490216225728e-13	-8.303598521588591272e-14
5.030429984127413690e+01	-5.804789308307476217e-14	4.631501758173011337e-14	1.677790596967090187e-13	8.759580645995015781e-14
5.031477117762743489e+01	-7.123439512322171475e-14	-2.154606426479935926e-14	2.522409334963135131e-14	1.809443721828930008e-13
5.032524251398074000e+01	-2.772116291779853501e-14	-6.658056878392349803e-14	-1.280009126738194360e-13	1.377286102895288352e-13
5.033571385033404511e+01	4.219750809757832638e-14	-6.075730226820592146e-14	-1.898590864742472084e-13	-3.004362395541861274e-14
5.034618518668735021e+01	7.233717501336944568e-14	-5.470457011534232596e-15	-8.963731509260060243e-14	-1.590657829484019647e-13
5.035665652304065532e+01	5.899179453771411305e-14	5.065076695732485101e-14	7.993773582498973329e-14	-1.632292949706127065e-13
5.036712785939396042e+01	-8.990107635501840267e-15	7.363809527220651305e-14	1.791350417054150573e-13	-3.577285951420980961e-14
5.037759919574726553e+01	-5.256423194335681520e-14	3.772167592265146601e-14	1.418352225187941536e-13	1.100253507104398042e-13
5.038807053210057063e+01	-6.092644313966590664e-14	-2.149538545711313594e-14	3.598563011513852569e-16	1.864116027097432932e-13
5.039854186845387574e+01	-2.737651076517839169e-14	-6.832718912760047802e-14	-1.551071887470698907e-13	1.047215219447208416e-13
5.040901320480717374e+01	3.429421721736547542e-14	-5.306232713495542765e-14	-1.734781146299207634e-13	-3.902220038022014155e-14
5.041948454116047884e+01	6.443849201338724214e-14	-9.491443927163391421e-15	-7.979493591492005252e-14	-1.672648684730330512e-13
5.042995587751378395e+01	4.906339981596142788e-14	4.596600862450595563e-14	8.697358923357644905e-14	-1.613316252685587556e-13
5.044042721386708905e+01	-2.123949851828051197e-15	6.150139041042864530e-14	1.705101573300975843e-13	-4.370813340951749865e-14
5.045089855022039416e+01	-4.813178659334321236e-14	4.055185027230347817e-14	1.455674987277404806e-13	1.128263044457738434e-13
5.046136988657369926e+01	-6.087796378626067685e-14	-9.932572462877325133e-15	4.978289226370484130e-15	1.784082964908079224e-13
5.047184122292700437e+01	-3.638967130281325714e-14	-4.998672412919257709e-14	-1.325723927821582967e-13	1.247174414133331479e-13
5.048231255928030947e+01	1.899486873326553269e-14	-6.064986386868979660e-14	-1.778980251535635767e-13	-2.578482021303168074e-14
5.049278389563361458e+01	5.210633688294566493e-14	-2.342557471026023977e-14	-9.194294065520551300e-14	-1.458360559502980429e-13
5.050325523198691968e+01	5.285688637353689136e-14	2.128365520863097143e-14	4.721278042003697816e-14	-1.706660661038507818e-13
5.051372656834021768e+01	1.793685738815265166e-14	5.449435388165019149e-14	1.599880683247997855e-13	-7.198771193696959682e-14
5.052419790469352279e+01	-2.434403741734231097e-14	4.601886324173486163e-14	1.569696357970645113e-13	6.522793141756375791e-14
5.053466924104682789e+01	-5.008674632977603439e-14	1.792309297943344264e-14	5.760859673620452232e-14	1.690645035565353020e-13
5.054514057740013300e+01	-4.508122494361981686e-14	-2.783207971598912595e-14	-8.731496317321073663e-14	1.447727834664880199e-13
5.055561191375343810e+01	-1.074300668851874642e-14	-4.869875176111659240e-14	-1.645866540846086946e-13	3.943533935286651393e-14
5.056608325010674321e+01	2.547731284673738973e-14	-4.328440869589595848e-14	-1.394770792541334258e-13	-9.880023972110898099e-14
5.057655458646004831e+01	4.384555153382247444e-14	-1.201220525801501580e-14	-1.891858255966119310e-14	-1.590224638996815544e-13
5.058702592281335342e+01	3.718087461343424382e-14	2.036222245657992364e-14	9.813477858813549271e-14	-1.309783605366251987e-13
5.059749725916665852e+01	1.249539262140345930e-14	4.045163852955033725e-14	1.625529174611037875e-13	-1.439833455620868773e-14
5.060796859551995652e+01	-1.533926584832430051e-14	3.996948502848997378e-14	1.182375672389406409e-13	1.019349484047818411e-13
5.061843993187326163e+01	-3.704514221721833553e-14	1.817771921466541492e-14	1.225949793405992955e-14	1.560699015758047176e-13
5.062891126822656673e+01	-4.038673823410367408e-14	-8.856807788128481191e-15	-1.042160919052370864e-13	1.146731857548281139e-13
5.063938260457987184e+01	-3.144179778196411638e-14	-3.358889583595654071e-14	-1.499426448421427355e-13	1.900064707977350043e-14
5.064985394093317694e+01	-3.356456003989410059e-15	-5.040065624796730612e-14	-1.244568375916259784e-13	-9.162323175255290429e-14
5.066032527728648205e+01	3.293986710266398789e-14	-4.825449625430244675e-14	-2.950638246614419461e-14	-1.479407638213876663e-13
5.067079661363978715e+01	7.201799554693058795e-14	-1.775220636945996678e-14	7.557137333749034528e-14	-1.443774803903105399e-13
5.068126794999309226e+01	7.350996285664759767e-14	4.827234151774803592e-14	1.639696398115735387e-13	-5.274045370842475822e-14
5.069173928634639736e+01	1.885650266406366524e-14	9.940570614693487873e-14	1.689276556159608383e-13	6.902844340648552817e-14
5.070221062269970247e+01	-7.346885093504203771e-14	9.643574200952022609e-14	8.551108826046438940e-14	1.924831212152701608e-13
5.071268195905300047e+01	-1.357577713406500033e-13	-1.237451691427862805e-15	-8.776724967125507071e-14	2.135034479858154320e-13
5.072315329540630557e+01	-8.566337665503313517e-14	-1.169701726948695796e-13	-2.361207989564514413e-13	9.143310956037812007e-14
5.073362463175961068e+01	4.147056909375314368e-14	-1.460527944626943182e-13	-2.379391370005011011e-13	-1.371923958106177882e-13
5.074409596811291578e+01	1.339360532710957031e-13	-4.693569348923930834e-14	-5.126486607612148829e-14	-2.686867786063496939e-13
5.075456730446622089e+01	1.121005327836761096e-13	6.199341976980686548e-14	1.602944076604114409e-13	-2.169259823047323426e-13
5.076503864081952599e+01	2.975422415927476801e-14	1.112184044742542796e-13	2.545942273111801374e-13	-2.578731554730751234e-14
5.077550997717283110e+01	-4.804764099683182389e-14	9.486167354643225588e-14	1.904374405012587545e-13	1.418161968850372605e-13
5.078598131352613620e+01	-9.352948329456490772e-14	3.749627276231611464e-14	4.332973947251111583e-14	2.311870708889109169e-13
5.079645264987944131e+01	-9.293276587911582140e-14	-3.733809097417909781e-14	-1.233822462007531474e-13	1.926212228138532160e-13
5.080692398623273931e+01	-4.331331436987659863e-14	-8.397254483092167223e-14	-2.220866599444866452e-13	6.482536794412914810e-14
5.081739532258604441e+01	2.082094153941945278e-14	-9.296444847887020884e-14	-2.037506516702394546e-13	-1.045623308141830074e-13
5.082786665893934952e+01	7.494098482424498350e-14	-4.975322659324599608e-14	-8.164393415345789902e-14	-2.050692639537627897e-13
5.083833799529265463e+01	8.697338928555002413e-14	8.283559370529134923e-15	7.343704656007450856e-14	-2.144650208187678534e-13
5.084880933164595973e+01	5.905260749557571363e-14	6.275669102809536158e-14	1.944226135054045486e-13	-1.047821479650794131e-13
5.085928066799926484e+01	3.597490201675877378e-15	8.301750945239698345e-14	2.129761994481173231e-13	3.995792613318988248e-14
5.086975200435256994e+01	-4.919522868073836308e-14	6.670789522205501185e-14	1.377208527039725964e-13	1.746551063826143967e-13
5.088022334070587505e+01	-7.707262461394816601e-14	2.233963983259167895e-14	-1.031432062964242101e-14	2.130985435096119317e-13
5.089069467705918015e+01	-6.978860091682181619e-14	-3.505825735375236907e-14	-1.443795973275917472e-13	1.601902636799855102e-13
5.090116601341248526e+01	-3.216600362102594220e-14	-7.446690941544503023e-14	-2.151907136649411377e-13	2.360862425657714343e-14
5.091163734976578326e+01	1.820293590837718756e-14	-7.358668187123236295e-14	-1.788228216502589077e-13	-1.093435042545646864e-13
5.092210868611908836e+01	6.133574320299730859e-14	-4.701520718793293625e-14	-7.087512663656618651e-14	-2.029072190739305222e-13
5.093258002247239347e+01	7.521773173324191233e-14	3.126931952159617320e-15	7.674503250414074601e-14	-1.945195866980059136e-13
5.094305135882569857e+01	5.710164168024866039e-14	4.372621978489733293e-14	1.796003953122044113e-13	-1.122661143799911331e-13
5.095352269517900368e+01	1.607133399294450463e-14	7.312706178097974825e-14	2.105842089467779560e-13	2.991243772512386476e-14
5.096399403153230878e+01	-3.210738542878112836e-14	6.440523935347415034e-14	1.446668598642323312e-13	1.455289072190392215e-13
5.097446536788561389e+01	-6.268230640123125941e-14	3.569898334650220684e-14	2.429819702127782296e-14	2.119768935860703576e-13
5.098493670423891899e+01	-6.787070157850730667e-14	-1.064911943927668227e-14	-1.085638069301915617e-13	1.745354811563678379e-13
5.099540804059222410e+01	-4.853582286038454618e-14	-4.665889332873276335e-14	-1.916678527530851298e-13	7.639958404121239769e-14
5.100587937694552210e+01	-8.739897104857192127e-15	-6.676269872781418257e-14	-1.990414998273375184e-13	-6.049238048395586939e-14
5.101635071329882720e+01	3.059428664027035547e-14	-5.698444758133092639e-14	-1.224955498334632981e-13	-1.618559038807412547e-13
5.102682204965213231e+01	5.917437210492626002e-14	-3.247032334359475201e-14	1.033163391387823851e-15	-2.104113750443577574e-13
5.103729338600543741e+01	6.520465865249748454e-14	1.285378672841964809e-14	1.254396048112966539e-13	-1.614784340070272500e-13
5.104776472235874252e+01	4.722299374517233408e-14	4.352209034494298931e-14	1.963280451545992435e-13	-6.494161948448508844e-14
5.105823605871204762e+01	1.166399039769642712e-14	6.387880509384254821e-14	1.958948369068531902e-13	6.960431199306930280e-14
5.106870739506535273e+01	-2.995712498352127573e-14	5.736368475581997797e-14	1.178447477903958297e-13	1.639952176794513296e-13
5.107917873141865783e+01	-5.345775160656875116e-14	3.445491739132774822e-14	4.205754050742735632e-15	2.105919548739432807e-13
5.108965006777196294e+01	-6.082819179292941619e-14	-1.944632634486519911e-15	-1.175375765374982454e-13	1.656557605305175455e-13
5.110012140412526804e+01	-5.022191229366248635e-14	-3.666339523355680441e-14	-1.900291171311149684e-13	7.318107844690288496e-14
5.111059274047856604e+01	-1.880983647910075401e-14	-6.080806353570233632e-14	-1.968428697618890613e-13	-5.537411177990412154e-14
5.112106407683187115e+01	1.544205771716688527e-14	-5.528618176113525590e-14	-1.305021658424440810e-13	-1.512243314664270181e-13
5.113153541318517625e+01	4.558095606268072107e-14	-4.032014612811638568e-14	-2.226977070171988998e-14	-2.063280472482229672e-13
5.114200674953848136e+01	5.839645502619792869e-14	-7.654225826587948304e-15	9.528592647805761464e-14	-1.761812544572956000e-13
5.115247808589178646e+01	5.026965594265152441e-14	2.339706109552591128e-14	1.779630523692552751e-13	-1.043073737414065915e-13
5.116294942224509157e+01	3.056813250183347163e-14	5.071137670434953357e-14	2.036054115720005960e-13	2.130875590857137084e-14
5.117342075859839667e+01	1.269730867772947912e-15	5.901267346540716886e-14	1.619951578493539892e-13	1.216228027397677598e-13
5.118389209495170178e+01	-3.169428235825256652e-14	5.015366732375662073e-14	6.831075760697292825e-14	1.940913455267466227e-13
5.119436343130500688e+01	-5.033481902643198558e-14	2.561280203570610823e-14	-4.569604010884882326e-14	1.906373259508878402e-13
5.120483476765830488e+01	-5.619957505778279647e-14	-5.860137634606649731e-15	-1.413693267089256576e-13	1.431151778885177198e-13
5.121530610401160999e+01	-4.260257698248499023e-14	-3.184408059293842999e-14	-1.977244252126244888e-13	3.976512194371974582e-14
5.122577744036491509e+01	-2.084505184873953303e-14	-4.747890659785602560e-14	-1.889816020845963281e-13	-6.645602223634405081e-14
5.123624877671822020e+01	5.009583686170332514e-15	-5.312767378413425814e-14	-1.255615352636684446e-13	-1.620982878342350966e-13
5.124672011307152530e+01	3.409135444865816383e-14	-4.144998645993700662e-14	-2.280582875084964844e-14	-1.991036907274344238e-13
5.125719144942483041e+01	4.781611817745159429e-14	-1.884149127224123250e-14	8.092261122962216314e-14	-1.873572749323397293e-13
5.126766278577813551e+01	5.128755239245273470e-14	1.034862392299176110e-14	1.658697829462343699e-13	-1.126018090232222511e-13
5.127813412213144062e+01	4.289768534144039292e-14	3.361749237745823955e-14	1.968066628033508327e-13	-2.003671235650205280e-14
5.128860545848474572e+01	2.054746205169940127e-14	4.865224085380293291e-14	1.819943578870087141e-13	8.998921353546735958e-14
5.129907679483805083e+01	-5.588895050194567673e-15	4.677860051245176550e-14	1.088133823720657308e-13	1.617084336153528275e-13
5.130954813119134883e+01	-2.963279703651841956e-14	4.293731396696185095e-14	1.098268049176429326e-14	2.026994050714699240e-13
5.132001946754465393e+01	-4.639938040948509406e-14	2.174183241685376601e-14	-8.895020562738486126e-14	1.760135099506606615e-13
5.133049080389795904e+01	-5.036114309423597516e-14	-2.286278020425404394e-15	-1.629327636031979923e-13	1.176655885496328698e-13
5.134096214025126415e+01	-4.187989782176148537e-14	-2.846773826006189492e-14	-1.985058355755373192e-13	1.524906073966328892e-14
5.135143347660456925e+01	-2.624997989525222392e-14	-4.050352638121507647e-14	-1.832318049201610308e-13	-7.532620604421693571e-14
5.136190481295787436e+01	-1.100974264166758019e-15	-4.679831363135619933e-14	-1.219615755373197114e-13	-1.578164489480531988e-13
5.137237614931117946e+01	2.083353584441351788e-14	-4.012285675989034235e-14	-3.153761951634854271e-14	-1.923007460711163059e-13
5.138284748566448457e+01	3.995217918880418473e-14	-3.123200239476986071e-14	6.448208349441934605e-14	-1.914433634312573289e-13
5.139331882201778967e+01	4.922270788861272881e-14	-7.977431766224629659e-15	1.442120071929528246e-13	-1.311142438493002051e-13
5.140379015837108767e+01	4.506190803718562489e-14	1.361709686312278173e-14	1.909163164196779549e-13	-5.491646044434197333e-14
5.141426149472439278e+01	3.346142840407957068e-14	3.137498300297697363e-14	1.943315907822928063e-13	4.363902010622213137e-14
5.142473283107769788e+01	1.567060196850400567e-14	4.223215882283148658e-14	1.534863846435861540e-13	1.192331574516666847e-13
5.143520416743100299e+01	-2.761898627580837755e-15	4.537655345675903468e-14	8.207952899667386441e-14	1.819476198191076024e-13
5.144567550378430809e+01	-2.060678667334910851e-14	3.908661030269229575e-14	-8.023831458943079227e-15	1.935512263299640196e-13
5.145614684013761320e+01	-3.752033093162522017e-14	2.711888076887365184e-14	-9.565999187206063982e-14	1.772105386439297901e-13
5.146661817649091830e+01	-4.165565599560267045e-14	6.144233076060117324e-15	-1.615860856903304746e-13	1.088868362806812970e-13
5.147708951284422341e+01	-4.123315767576834587e-14	-1.424471232202498846e-14	-1.933155793603799572e-13	3.221288850673452743e-14
5.148756084919752851e+01	-3.450062854675145201e-14	-3.060213912486112822e-14	-1.899746094593288344e-13	-6.187139107173042907e-14
5.149803218555083362e+01	-2.109284225884851333e-14	-3.911295229742392605e-14	-1.471028827203344621e-13	-1.247587083504262221e-13
5.150850352190413162e+01	-3.083017555795930478e-16	-4.183040023756519090e-14	-7.771134774076485872e-14	-1.827595258792567406e-13
5.151897485825743672e+01	1.506195165386795051e-14	-3.907697045475071950e-14	6.833426440700384769e-15	-1.923396440090767015e-13
5.152944619461074183e+01	2.926550526658098316e-14	-3.169540759314546776e-14	8.813182345103363867e-14	-1.786650216725914073e-13
5.153991753096404693e+01	3.744981383968078538e-14	-1.329586928685332197e-14	1.518181436321415980e-13	-1.183960198339734713e-13
5.155038886731735204e+01	3.998638781294320268e-14	2.512744098789544941e-15	1.890249866547206592e-13	-5.133517866360320651e-14
5.156086020367065714e+01	3.584947417957033899e-14	1.873744534144849698e-14	1.926167023439637936e-13	3.370291670508944617e-14
5.157133154002396225e+01	2.663328935606484650e-14	2.876091263858135840e-14	1.656884326293253395e-13	1.025083165564111343e-13
5.158180287637726735e+01	1.277251204077019426e-14	3.797433468800807756e-14	1.104198359487000242e-13	1.624179386456444410e-13
5.159227421273057246e+01	1.192453093732982215e-15	3.998569624720455343e-14	3.892670831856959059e-14	1.903443442450452390e-13
5.160274554908387046e+01	-1.555287690682580532e-14	3.848776527741852555e-14	-4.048180435353469010e-14	1.917657455447115117e-13
5.161321688543717556e+01	-2.903081900997064771e-14	2.727986802557071171e-14	-1.092733325820934355e-13	1.559359316816367062e-13
5.162368822179048067e+01	-3.584554552119516892e-14	1.509274439419722121e-14	-1.642197116385389172e-13	1.088583617984196538e-13
5.163415955814378577e+01	-3.876537417006834048e-14	2.248058898541117610e-15	-1.909751287187328911e-13	3.273225704079668685e-14
5.164463089449709088e+01	-3.586485946511764093e-14	-1.106541263679096866e-14	-1.904214460962814354e-13	-3.326440451622245189e-14
5.165510223085039598e+01	-2.889967542034422133e-14	-2.228350261879857867e-14	-1.626081900621324378e-13	-1.069600834815632037e-13
5.166557356720370109e+01	-2.174273242175388486e-14	-2.895498624157906352e-14	-1.155205765531837179e-13	-1.546355843874279404e-13
5.167604490355700619e+01	-8.190105864028101308e-15	-3.620267387837873733e-14	-4.892459157270788792e-14	-1.904732028474850206e-13
5.168651623991031130e+01	8.867888986039082855e-15	-3.531160947659967226e-14	1.929072250493703703e-14	-1.876154222135807868e-13
5.169698757626361640e+01	2.000310300145220755e-14	-3.518081347278049645e-14	8.797065932622558067e-14	-1.772857068648526441e-13
5.170745891261691440e+01	2.533814859954565833e-14	-2.528434067956110466e-14	1.401831388673587171e-13	-1.313178313572976291e-13
5.171793024897021951e+01	3.339881272927354664e-14	-1.429991887608789526e-14	1.768164242088938871e-13	-7.825451607876173027e-14
5.172840158532352461e+01	3.272312498109062290e-14	-2.332401045885752356e-15	1.898537266663786422e-13	-8.029304750828157682e-15
5.173887292167682972e+01	3.632475028036341874e-14	6.150159257129465196e-15	1.839411821473037050e-13	5.266786032505520193e-14
5.174934425803013482e+01	3.080941584100432206e-14	2.014323749738284742e-14	1.541798405304239222e-13	1.167231009251281106e-13
5.175981559438343993e+01	2.217886323714647815e-14	2.836497422002918699e-14	1.135386789869060254e-13	1.549910600122955672e-13
5.177028693073674503e+01	1.382022928854106434e-14	3.120623190979107679e-14	5.078568781070657551e-14	1.898525151843285477e-13
5.178075826709005014e+01	3.902504851327925576e-15	3.230467299739052056e-14	-6.799714582804120639e-15	1.864673707022687857e-13
5.179122960344335524e+01	-1.000579548339858103e-14	3.462342486136260928e-14	-6.793868579542807963e-14	1.832283200189137971e-13
5.180170093979665324e+01	-1.529761613654837242e-14	2.858321544306826333e-14	-1.176464759355500255e-13	1.435805360174027608e-13
5.181217227614995835e+01	-2.340630296701474798e-14	2.623880458741713950e-14	-1.602733681745530899e-13	1.097143244352508218e-13
5.182264361250326345e+01	-2.961866180431866521e-14	1.589168918251623065e-14	-1.841185880083900507e-13	4.451063680979927119e-14
5.183311494885656856e+01	-3.282484195143340442e-14	8.620327195090356825e-15	-1.937284672551415002e-13	-8.353211868127283224e-16
5.184358628520987367e+01	-3.206410145148080813e-14	-2.358032534529550687e-15	-1.793768794570009324e-13	-6.446801264740121297e-14
5.185405762156317877e+01	-3.195684261058977997e-14	-1.071714642323106863e-14	-1.550015981690091181e-13	-1.058226380060928482e-13
5.186452895791648388e+01	-2.501275655229544288e-14	-1.954238873232655459e-14	-1.128551281388379587e-13	-1.536403630942967785e-13
5.187500029426978898e+01	-2.168757136335800619e-14	-2.009110828050535249e-14	-7.006072860001907927e-14	-1.719047571463449315e-13
5.188547163062309409e+01	-1.396972604965382873e-14	-2.907324315565092709e-14	-1.667368237351999632e-14	-1.947395776747814001e-13
5.189594296697639919e+01	-4.952444881831206855e-15	-3.000671655338202580e-14	3.558311819447859073e-14	-1.826004291071068553e-13
5.190641430332969719e+01	1.153730035758579599e-15	-3.292209708843843997e-14	8.417118037458724185e-14	-1.747957762649779242e-13
5.191688563968300230e+01	5.956246931830773659e-15	-2.987385507829106533e-14	1.251722386835530476e-13	-1.381490057190124022e-13
5.192735697603630740e+01	1.506942357598798792e-14	-2.727408338225295856e-14	1.567731369128501377e-13	-1.066921057174308793e-13
5.193782831238961251e+01	2.114584722068158524e-14	-1.992411464149942834e-14	1.782097456798607695e-13	-5.438805629270291866e-14
5.194829964874291761e+01	2.323406494099332361e-14	-1.963507095010527941e-14	1.888279217430964498e-13	-1.780445318387730208e-14
5.195877098509622272e+01	2.825122245999091264e-14	-1.226656489290998106e-14	1.871247734716226829e-13	3.518650560197309644e-14
5.196924232144952782e+01	3.170297380907089798e-14	-6.137666172476116150e-15	1.711948133058025849e-13	7.638092000288429978e-14
5.197971365780283293e+01	2.970096417264196201e-14	2.145603001222990240e-15	1.472457881198209080e-13	1.198648984315547722e-13
5.199018499415613803e+01	2.742404068906311535e-14	6.453753871431867438e-15	1.165054190995128704e-13	1.430270765682299586e-13
5.200065633050943603e+01	2.673890616318474148e-14	1.539691988054175353e-14	7.716536826091911619e-14	1.726575126452820984e-13
5.201112766686274114e+01	2.201658174405020179e-14	1.922797505597455542e-14	4.136213990932795485e-14	1.806412588633187612e-13
5.202159900321604624e+01	1.779198957860790731e-14	2.471560683514567488e-14	-2.051233012512785713e-15	1.899254758911490961e-13
5.203207033956935135e+01	1.611477908680035146e-14	2.426462716903037056e-14	-4.347684384487704889e-14	1.782833331875615359e-13
5.204254167592265645e+01	9.198074723488394129e-15	3.005854201378644632e-14	-8.433032612579871152e-14	1.709146368224193502e-13
5.205301301227596156e+01	4.695696708195464863e-15	2.929329590934614365e-14	-1.167119954069799700e-13	1.426842691721752277e-13
5.206348434862926666e+01	-4.158082264021378898e-15	3.217621853888676967e-14	-1.456000570137298291e-13	1.228372997098271374e-13
5.207395568498257177e+01	-7.124533884006225292e-15	2.730325369421635169e-14	-1.614707589792663257e-13	8.672477037974678004e-14
5.208442702133587687e+01	-1.228696348435584670e-14	2.847797237203986131e-14	-1.801569655329501328e-13	5.571207431656266374e-14
5.209489835768918198e+01	-1.313748564603160643e-14	2.349148771122977879e-14	-1.822885301524611134e-13	1.503183403764454142e-14
5.210536969404247998e+01	-1.838906196446972959e-14	2.408013161686296048e-14	-1.901550218340353731e-13	-1.302944550391406074e-14
5.211584103039578508e+01	-2.599715081240860362e-14	1.924238121660118557e-14	-1.788349939084714387e-13	-5.346583797672877668e-14
5.212631236674909019e+01	-2.885676169096208573e-14	1.824717946336469462e-14	-1.712410082794653284e-13	-7.648063392949017868e-14
5.213678370310239529e+01	-2.710505956632301399e-14	1.350825702251420903e-14	-1.499473756876338513e-13	-1.137158211597056430e-13
5.214725503945570040e+01	-3.057604535778005664e-14	1.067002537221882630e-14	-1.300923952185449228e-13	-1.310889255461398251e-13
5.215772637580900550e+01	-3.170428849786175876e-14	5.243072431906887211e-15	-1.061263501378329444e-13	-1.569703334375489545e-13
5.216819771216231061e+01	-3.123505080434887898e-14	2.913101827688702639e-15	-8.144781854990286844e-14	-1.656771912433756698e-13
5.217866904851561571e+01	-3.243357849563532395e-14	-6.349862579195509128e-16	-5.172369078702339983e-14	-1.831835766662891825e-13
5.218914038486892082e+01	-3.798087208621349155e-14	-2.728441908336231874e-15	-2.663901869568508602e-14	-1.823328663238451156e-13
5.219961172122221882e+01	-3.050077508712597805e-14	-6.554440531190449451e-15	1.513092184605148987e-15	-1.885421823205599481e-13
5.221008305757552392e+01	-3.051112300438655940e-14	-8.273082338335447772e-15	2.994941321642320632e-14	-1.832326122676988522e-13
5.222055439392882903e+01	-3.047960348798532525e-14	-1.409268521934532030e-14	5.799135082391621533e-14	-1.843779047190578391e-13
5.223102573028213413e+01	-3.080980082947595307e-14	-1.468248556575900103e-14	7.332333749505099478e-14	-1.676104803960685258e-13
5.224149706663543924e+01	-2.824613637844451239e-14	-1.864348763559852847e-14	9.784492194356696082e-14	-1.605319566653303612e-13
5.225196840298874434e+01	-3.404224053648151298e-14	-1.929978009241823476e-14	1.150845371046908391e-13	-1.431596159212497312e-13
5.226243973934204945e+01	-2.734364028566594718e-14	-2.209271244887465478e-14	1.366765306132700708e-13	-1.324699946777059139e-13
5.227291107569535455e+01	-2.857000672701414448e-14	-2.152724812540224968e-14	1.460129570078774942e-13	-1.113910666919699446e-13
5.228338241204865966e+01	-2.441842636848535169e-14	-2.537700719749057417e-14	1.629837570911035160e-13	-9.880263124113857762e-14
5.229385374840196476e+01	-2.847158622805658508e-14	-2.532534256950349901e-14	1.646019506529188053e-13	-7.774947894402755062e-14
5.230432508475526276e+01	-2.447726574516588742e-14	-2.483721809925389581e-14	1.774141549119794442e-13	-6.304206885196573437e-14
5.231479642110856787e+01	-2.795043245901123033e-14	-2.354813679186847451e-14	1.767604612904855279e-13	-3.980472063152408750e-14
5.232526775746187298e+01	-2.275121449729066348e-14	-2.859237854798967046e-14	1.853459826942442384e-13	-2.805689863773173997e-14
5.233573909381517808e+01	-2.651890520257464173e-14	-3.139652766934840664e-14	1.849835828352826146e-13	-1.026324592429202931e-14
5.234621043016848319e+01	-2.458165694117230659e-14	-3.216128386572469214e-14	1.834662484176382545e-13	4.956245407532762637e-15
5.235668176652178829e+01	-2.734717114550831238e-14	-3.018219814049878964e-14	1.780398580796234339e-13	2.247327805020141134e-14
5.236715310287509340e+01	-2.548389730889141958e-14	-3.507073895214152720e-14	1.827402452925885218e-13	3.426623898305033641e-14
5.237762443922839850e+01	-2.958471230354464142e-14	-3.138847488898597387e-14	1.691747451736040745e-13	4.863643289968229418e-14
5.238809577558170361e+01	-2.612354735139187914e-14	-3.546783295006233241e-14	1.741955473403924760e-13	5.537465978678601386e-14
5.239856711193500161e+01	-3.245572800812837908e-14	-3.441371801624834614e-14	1.609901141524365236e-13	7.168358249900329544e-14
5.240903844828830671e+01	-3.198234874113721217e-14	-4.055287347287838617e-14	1.653724051691016838e-13	7.456309759763734018e-14
5.241950978464161182e+01	-3.118257716175466889e-14	-3.367804558255656236e-14	1.497332084805902064e-13	9.304528029988390442e-14
5.242998112099491692e+01	-3.217730998693440590e-14	-3.827261517235454623e-14	1.521113988313723375e-13	9.230112203725509392e-14
5.244045245734822203e+01	-3.212744623109178205e-14	-3.830335581166910190e-14	1.404590804294780945e-13	1.058243032766322129e-13
5.245092379370152713e+01	-3.675797205805258802e-14	-4.120776731728007065e-14	1.377567530990881578e-13	1.004720798594612532e-13
5.246139513005483224e+01	-3.833696186632620861e-14	-4.005303194732838251e-14	1.297838802129849082e-13	1.148522439002605017e-13
5.247186646640813734e+01	-4.028263221919988281e-14	-4.302791229038555997e-14	1.292556599963979681e-13	1.107801374576508539e-13
5.248233780276144245e+01	-4.466048838012070161e-14	-4.360043774610349113e-14	1.253879590815809444e-13	1.210939103242262823e-13
5.249280913911474755e+01	-4.311229582591304775e-14	-4.789238259589553003e-14	1.204656920609510627e-13	1.181465446654829815e-13
5.250328047546804555e+01	-4.850096537398860987e-14	-4.174782863258424526e-14	1.113187139318216964e-13	1.248552360870489551e-13
5.251375181182135066e+01	-5.337351061459315336e-14	-4.735420939280233933e-14	1.164851182263271718e-13	1.234060887925834691e-13
5.252422314817465576e+01	-5.676130455505523165e-14	-4.512989806685121466e-14	1.064752270106464910e-13	1.259749362614377808e-13
5.253469448452796087e+01	-5.570303387450205121e-14	-4.249072628206338164e-14	1.111074585239448372e-13	1.206081307865815379e-13
5.254516582088126597e+01	-6.259115577408931608e-14	-4.144948853403561521e-14	1.059473594138599276e-13	1.266848947804074579e-13
5.255563715723457108e+01	-6.420788573098856157e-14	-4.974772981632373573e-14	1.099278865572457207e-13	1.211109718644142253e-13
5.256610849358787618e+01	-6.789435940438262640e-14	-4.258125989513368474e-14	1.019497562662955014e-13	1.240530559900567091e-13
5.257657982994118129e+01	-7.229801573767017121e-14	-4.135988448613744065e-14	1.099712929708840004e-13	1.197716818112644263e-13
