xgrid 	 psiboa+_real 	 psiboa+_imag 	              psiexact+_real 	 psiexact+_imag 	              pgrid 	 psihatboa+_real 	 psiboa+_imag 	              psihatexact+_real 	 psihatexact+_imag 
2.816883354696941666e+01	1.573525405288283292e-15	8.213925140585589421e-15	3.503915229564552507e-13	4.445593312078328286e-14	8.053504789326380831e+01	-2.646146154923694389e-16	6.668386273394113936e-17	-5.461934352403815367e-15	-7.900570271354463782e-16
2.817249587987547699e+01	2.365456039860149266e-16	8.139955452994059119e-15	-5.745355026815612647e-14	-2.654996673058218044e-13	8.054551922961711341e+01	-7.163698588348992752e-17	-4.310790079353827725e-18	-8.706914009461918155e-15	9.170624097318944156e-15
2.817615821278154442e+01	-2.045149100851825688e-15	8.529011247169099173e-15	-1.479103092656576936e-13	-7.595308561022147327e-14	8.055599056597041852e+01	-2.523661796279286454e-17	7.228972705278314130e-17	1.267818161396891083e-14	5.491748351196151022e-15
2.817982054568760475e+01	-4.002905090936061062e-15	7.137095119839167869e-15	-1.527802154573284396e-13	1.413794260398302452e-13	8.056646190232372362e+01	2.654009013854016328e-16	-4.292456430354304836e-16	5.517469095497987640e-15	-5.830461153088879018e-15
2.818348287859366508e+01	-5.044493352335964895e-15	5.899950646979163497e-15	1.178152089979381017e-13	3.031077161140752344e-13	8.057693323867702873e+01	-1.256188190619032747e-16	1.891696748508447533e-16	2.668859351037320795e-15	-1.113974728517328209e-14
2.818714521149972541e+01	-6.603302795497325647e-15	4.737679612991281839e-15	2.549094048806009630e-13	-6.716627916074689375e-14	8.058740457503033383e+01	1.383382355811232536e-16	-2.511454761578826779e-17	-1.550058747209934835e-14	-1.931313281825020258e-15
2.819080754440578573e+01	-8.166245825605250061e-15	3.463982282942130818e-15	2.484459772493603232e-14	-2.039136545151660786e-13	8.059787591138363894e+01	-1.746826946481455719e-16	5.532351498793031754e-18	-3.512781193079772968e-16	1.009946366631685060e-14
2.819446987731184606e+01	-8.260467269978264120e-15	1.201479491813304908e-15	-2.311432391113598123e-13	-8.343522508742112733e-14	8.060834724773694404e+01	1.021315814400443883e-16	1.362571986800963046e-16	6.040038805388235969e-15	8.918494778466914522e-15
2.819813221021790639e+01	-1.015338689993658709e-14	-1.029483540928510309e-16	-3.002823410861977433e-14	1.376434513512319226e-13	8.061881858409024915e+01	-4.438999648685310732e-17	-1.979023588227730747e-16	1.582821279251261544e-14	-6.357169207342950082e-15
2.820179454312396672e+01	-9.610987364923845818e-15	-2.274404382293452193e-15	8.986754382884601187e-14	8.781607219897709858e-14	8.062928992044355425e+01	-4.376527966427937377e-17	-1.215682189602055433e-16	-7.181079527979129673e-15	-1.344096108978759723e-14
2.820545687603002705e+01	-9.173151551304628509e-15	-4.281194757612276981e-15	2.563371228485465473e-13	-1.197005498673995241e-13	8.063976125679685936e+01	-2.326831693856680496e-16	-2.100935622412318580e-16	-9.785189167379576149e-15	1.385672524704690937e-16
2.820911920893609448e+01	-8.161581143481031146e-15	-6.639577545692763598e-15	-1.114885521960866965e-13	-3.756943560963235121e-13	8.065023259315016446e+01	-2.933176197462729834e-16	1.282225350479229086e-16	-9.490124519522242612e-15	1.429320888875329960e-14
2.821278154184215481e+01	-7.866959731123579706e-15	-8.206184060125251803e-15	-2.320146526059077120e-13	1.943133621769302501e-14	8.066070392950346957e+01	-3.781825147249598537e-16	1.035757945309138385e-16	1.686458856071959028e-14	7.577756992793936324e-15
2.821644387474821514e+01	-6.151784633444246289e-15	-8.816388144872393868e-15	-9.675521392871538532e-14	2.294834232446140472e-13	8.067117526585677467e+01	-7.115199121069017993e-17	-9.783137276436459845e-18	6.360729190033052155e-15	-1.032210913914024354e-14
2.822010620765427547e+01	-4.676787870851544979e-15	-9.971550720306525274e-15	1.445642066484881983e-13	1.039324510436806159e-13	8.068164660221007978e+01	-1.044613226757851137e-16	-4.192182605110912501e-17	-3.196487956835626052e-15	-1.297084715332599323e-14
2.822376854056033579e+01	-2.474709881708503467e-15	-1.085861756083340963e-14	1.982594060515905932e-13	-1.936086621048143668e-13	8.069211793856338488e+01	1.006603882133284443e-16	-1.421327629112370353e-16	-2.101472360178532650e-14	2.045352312898180276e-15
2.822743087346639612e+01	-1.121028709736016406e-15	-1.178733175924369406e-14	-6.137970761925291564e-14	-2.773632710714274696e-13	8.070258927491668999e+01	-1.565339557345610496e-16	1.699428670792305002e-16	3.443838139080962753e-15	1.512217898488316429e-14
2.823109320637245645e+01	2.497611617326255236e-16	-1.124675884153394710e-14	-3.072966179596200694e-13	-2.239626721593262476e-14	8.071306061126998088e+01	1.920335044536041926e-17	1.515206787627397052e-16	1.065913213329199280e-14	6.147995041136817015e-15
2.823475553927851678e+01	2.730490022862961920e-15	-1.086811304647087854e-14	1.874885835696401775e-14	2.368521885490167770e-13	8.072353194762328599e+01	1.828666618301334236e-16	1.601809210062714673e-17	1.279893736228652137e-14	-1.352772065797903335e-14
2.823841787218458421e+01	4.476548378819065003e-15	-1.011744074241240177e-14	1.041716285448841341e-13	3.323269203326949759e-14	8.073400328397659109e+01	1.198012344575413700e-16	-3.783737294748146612e-17	-1.549443520291834858e-14	-1.087012098191162675e-14
2.824208020509064454e+01	6.012190555235986437e-15	-9.506040703328459766e-15	1.102132463601434912e-13	-1.302652885307876217e-13	8.074447462032989620e+01	2.636434926022086575e-16	1.056450652716062292e-16	-1.141493572248349983e-14	9.390731211230193112e-15
2.824574253799670487e+01	7.456373684047255842e-15	-8.602694746677392119e-15	-1.675473332199135412e-13	-2.092484907472733687e-13	8.075494595668320130e+01	7.647638555980514242e-17	6.801750845463390977e-17	1.741563396531967112e-15	1.618230389313169297e-14
2.824940487090276520e+01	8.857028283490051388e-15	-7.434136763008363200e-15	-2.724430341591435064e-13	1.337939132852055537e-13	8.076541729303650641e+01	3.259324286278381436e-16	-1.776924599390045697e-16	1.988441329070074692e-14	-1.667598221312405450e-15
2.825306720380882552e+01	8.953692362572284627e-15	-5.370401015223461883e-15	-7.455277588541382348e-15	2.967240794830295800e-13	8.077588862938981151e+01	-3.450762167098062222e-17	3.341186137618277091e-17	-3.363306837157331834e-15	-1.749947740854154666e-14
2.825672953671488585e+01	9.157379463841270430e-15	-3.838771091250681040e-15	3.120346797087324092e-13	-1.682786200162285343e-14	8.078635996574311662e+01	5.413598804762345464e-17	-1.562351484858641613e-16	-1.429687953434915563e-14	-6.870684573207869560e-15
2.826039186962094618e+01	9.527678186122267216e-15	-1.851685337473704082e-15	1.033003273755334192e-13	-1.746039587015414397e-13	8.079683130209642172e+01	-5.901194578550081756e-17	-2.571394370632121798e-16	-1.434703683324636013e-14	1.570145141843143145e-14
2.826405420252700651e+01	1.012102294633367979e-14	-7.619307944563181908e-17	-1.389894525742806357e-13	-1.235934815316929868e-13	8.080730263844972683e+01	3.095301744067033247e-16	-2.218483576850807664e-16	1.731816199911092083e-14	1.157870674759466898e-14
2.826771653543306684e+01	8.774168352429930462e-15	1.639526902312992442e-15	-2.849251163182082375e-13	9.308042610440087360e-14	8.081777397480303193e+01	2.476917052353374486e-16	-1.345602537563621534e-16	1.111595631428003264e-14	-1.137012201626288021e-14
2.827137886833913427e+01	8.084957611486973590e-15	3.355497175557754943e-15	8.768023811373292273e-14	3.284622592950303933e-13	8.082824531115633704e+01	4.202791692878760070e-17	-5.754832114520580670e-17	-3.816023719375181292e-15	-1.735667123021079887e-14
2.827504120124519460e+01	6.853115321009977506e-15	4.327634077548874007e-15	2.270575946383582456e-13	-8.617054027015260291e-15	8.083871664750964214e+01	2.487275991710813249e-17	-8.323015519926423850e-17	-2.169317633399386183e-14	4.793677175680989641e-15
2.827870353415125493e+01	5.481864101588862449e-15	5.310256185605576496e-15	8.856588046397590480e-14	-1.637230250534012006e-13	8.084918798386294725e+01	-7.811981728221730488e-17	-1.365438196555020007e-16	5.032872795164302730e-15	1.802295132618183954e-14
2.828236586705731526e+01	3.626366039472600454e-15	6.782295358404558630e-15	-1.423753263469178183e-13	-5.164667648273639277e-14	8.085965932021625235e+01	1.437824105476678187e-16	3.611913947717568930e-17	1.417532529326135135e-14	1.850321144351409460e-15
2.828602819996337558e+01	2.432163414567791629e-15	7.053117418025135817e-15	-1.072654828847436029e-13	1.747942760437216683e-13	8.087013065656955746e+01	-2.664508332463152392e-16	-2.245881929288260670e-16	9.365349307263124344e-15	-1.759938205787967092e-14
2.828969053286943591e+01	8.392916306759788332e-16	7.009404902146715124e-15	1.258712541939160830e-13	2.640312689732602197e-13	8.088060199292286256e+01	4.091425999212747542e-17	-2.996783114779738781e-16	-2.095755814132509467e-14	-7.290863643679072573e-15
2.829335286577549624e+01	-8.243478595620536774e-16	7.255215360662381685e-15	3.743549618835962584e-13	-4.474114254329772243e-14	8.089107332927616767e+01	7.584953103480870492e-17	7.953453082375595088e-17	-5.112918578307342459e-15	1.459931965004437186e-14
2.829701519868155657e+01	-3.035759721757083439e-15	5.828813243652485505e-15	-5.302156077885887556e-14	-2.565074599948326076e-13	8.090154466562947277e+01	-9.420971164786249657e-18	-5.190716367894741637e-17	9.295080184737719852e-15	1.269808046105235362e-14
2.830067753158762400e+01	-4.727285616255819571e-15	5.187741020996265037e-15	-2.478740895341990584e-13	-5.660284024635575737e-14	8.091201600198276367e+01	-2.517432372040037919e-16	5.594536143629565238e-17	1.785806061570116364e-14	-1.198959714047762642e-14
2.830433986449368433e+01	-5.519677636429244996e-15	4.047649566258371480e-15	-1.195049586432287247e-13	1.394765353559062740e-13	8.092248733833606877e+01	1.792757389448506447e-16	-3.041903706165609889e-17	-1.120342936777048662e-14	-1.655608579996218709e-14
2.830800219739974466e+01	-7.002711345713897332e-15	2.992733065966653448e-15	1.653839927138373920e-13	2.743438261194990992e-13	8.093295867468937388e+01	-2.849426012069550420e-16	3.137169568538784005e-16	-1.268217004682061754e-14	6.777060422069416885e-15
2.831166453030580499e+01	-7.427877723640373706e-15	1.545808371284372114e-15	2.704506823245508965e-13	-1.023239155702947058e-13	8.094343001104267898e+01	-1.671119200459281645e-16	2.749023936052189805e-16	-3.872763972122974104e-17	1.694372969880538589e-14
2.831532686321186532e+01	-7.984669657858460070e-15	6.601677190435114803e-17	-9.029594659398352365e-15	-2.674314180734404887e-13	8.095390134739598409e+01	-4.714241548451098166e-17	-3.700841712238591502e-16	2.120497428626833720e-14	-2.396986971760248130e-15
2.831898919611792564e+01	-8.193334436794708404e-15	-1.655408275374281691e-15	-2.641382021464739071e-13	-2.641477476353901601e-14	8.096437268374928919e+01	1.893651829062371003e-16	1.551065985202086059e-16	-3.226214203802162097e-15	-1.805792784153598944e-14
2.832265152902398597e+01	-7.862064458172568793e-15	-3.955770165784714607e-15	-5.548734558546055224e-14	1.387536011749988243e-13	8.097484402010259430e+01	-2.047796017106288192e-16	-1.510533091804604714e-16	-1.118875862430620103e-14	-1.950489853675240534e-15
2.832631386193004630e+01	-7.328348967123153100e-15	-6.184518130700915638e-15	1.241811192760925459e-13	7.650515495131709816e-14	8.098531535645589940e+01	-7.551670831497927000e-17	3.467215356387041427e-18	-8.997619189570202355e-15	1.562957712444812708e-14
2.832997619483610663e+01	-6.726380906818851434e-15	-6.842592707631660618e-15	2.077030120724155393e-13	-1.596265051654417410e-13	8.099578669280920451e+01	-1.242505872301059981e-16	1.891930709349910899e-16	2.110420175879747674e-14	5.432801611684635293e-15
2.833363852774217406e+01	-5.447745961653036097e-15	-7.759864872835630484e-15	-1.468423535290490815e-13	-3.488207545254727193e-13	8.100625802916250962e+01	-2.853351842377119209e-16	1.856368031695875561e-17	2.634503929950539009e-15	-1.477386441728401641e-14
2.833730086064823439e+01	-4.587572384700792237e-15	-8.973857781249342531e-15	-2.989163908625719761e-13	1.319279665652130951e-14	8.101672936551581472e+01	5.846719153821208629e-17	-2.328551671912822268e-16	-9.180808130434952388e-15	-7.482969464728886933e-15
2.834096319355429472e+01	-2.461128683214295859e-15	-9.776415200627373671e-15	2.892615027265626825e-15	2.703189177579207356e-13	8.102720070186911983e+01	9.459403205054195192e-17	-3.065921463351676187e-16	-1.239572780987165585e-14	1.327317075192704534e-14
2.834462552646035505e+01	-6.797728536449767574e-16	-1.089775110918338443e-14	1.565474117838088050e-13	1.104954620424384754e-13	8.103767203822242493e+01	-2.169103505396769962e-16	-1.326355281230589222e-16	1.511837115232122732e-14	9.728345639435640623e-15
2.834828785936641538e+01	7.726048120486837944e-16	-1.024640279490996306e-14	1.649614190429743796e-13	-2.142011156191127489e-13	8.104814337457573004e+01	-6.772255537014158799e-17	-2.067203502455217758e-18	6.929643464972806875e-15	-1.176345924894877400e-14
2.835195019227247570e+01	1.980791116014643332e-15	-1.007002547660238248e-14	-1.063120474675003483e-13	-2.831037945386940900e-13	8.105861471092903514e+01	-8.685839025142477574e-17	-5.743409813408193879e-17	-5.379404555225605319e-15	-1.010633460800926793e-14
2.835561252517853603e+01	4.501142070612446394e-15	-9.059649566283420370e-15	-3.178778059018848968e-13	3.339078942103988600e-14	8.106908604728234025e+01	-1.765318143480323460e-16	-2.061377769099997752e-16	-1.525476607067495875e-14	9.228478032313869438e-15
2.835927485808459636e+01	5.540658309371713996e-15	-9.095780193635916340e-15	2.114711930947305639e-14	2.450094943613523014e-13	8.107955738363564535e+01	2.912470437829325163e-16	-7.064699096610598095e-17	1.258712225164768480e-14	1.163957653202476646e-14
2.836293719099066379e+01	6.395989208632634427e-15	-7.116668700688712617e-15	1.856821525708524048e-13	4.847122936306566520e-14	8.109002871998895046e+01	-2.427975399272545151e-17	2.637320616789413020e-17	6.920743513355884382e-15	-8.517732146257053079e-15
2.836659952389672412e+01	8.014643135543927320e-15	-6.679327542061042745e-15	7.102326893465974444e-14	-1.347004552555078787e-13	8.110050005634225556e+01	1.300237983828732529e-16	-2.468127523581786011e-17	-2.490026456918122196e-15	-1.175869364677091494e-14
2.837026185680278445e+01	8.116451465110033585e-15	-4.589062878366856708e-15	-1.548272056913003185e-13	-1.731869151473465433e-13	8.111097139269554646e+01	-7.790557827891619218e-17	-6.788926913535090839e-16	-1.719367615411271022e-14	6.938426111823691135e-15
2.837392418970884478e+01	9.297981638054207694e-15	-3.210787039168697191e-15	-2.762193691954193898e-13	1.603389201850129935e-13	8.112144272904885156e+01	-1.055428414439621157e-16	-1.031137090668976761e-16	1.171083711476968863e-14	1.186633687169642253e-14
2.837758652261490511e+01	9.691208253059288846e-15	-7.205878240985052760e-16	6.968490751274428400e-14	3.527199168865260510e-13	8.113191406540215667e+01	1.280055530739768172e-16	-1.144343534136871960e-16	8.213291414893068655e-15	-7.288643104402865700e-15
2.838124885552096544e+01	9.267555587154993131e-15	-2.651913131877199997e-16	2.761261691546770267e-13	-3.469217197544115891e-14	8.114238540175546177e+01	-2.206475568995726150e-16	-3.612813645279919072e-16	-1.727119524749312464e-15	-1.330004644497554481e-14
2.838491118842702576e+01	9.003501266000726300e-15	1.909500294791337527e-15	1.139670843714791825e-13	-2.498652296904780293e-13	8.115285673810876688e+01	1.543076408816562827e-16	-1.920336758009708228e-16	-1.830689462609836527e-14	7.781927379998696306e-15
2.838857352133308609e+01	7.761173366747655898e-15	3.593293299098131473e-15	-1.599100930283409823e-13	-8.492822129342404199e-14	8.116332807446207198e+01	-2.278326072619521206e-16	-8.599461405578408254e-17	1.096988219641674319e-14	1.224822648330681073e-14
2.839223585423914642e+01	6.524907314649714447e-15	4.103643983005723178e-15	-2.577650684355397999e-13	1.489077384665660490e-13	8.117379941081537709e+01	-4.795164420282954320e-17	5.213618085381319660e-17	7.908528959647107151e-15	-6.585230749421027156e-15
2.839589818714521385e+01	5.833525960211238697e-15	5.090402145425796797e-15	9.970821814949471175e-14	3.290220453596446146e-13	8.118427074716868219e+01	-1.868713508273278790e-16	-1.104422412928400694e-16	-1.073051786955262186e-15	-1.391357054175623640e-14
2.839956052005127418e+01	3.318978113852954127e-15	6.644434231801952961e-15	2.895692459413002607e-13	-1.716863378840658852e-14	8.119474208352198730e+01	2.780105446178952582e-16	2.232892006942207414e-16	-1.610767046987770606e-14	6.761769727346287173e-15
2.840322285295733451e+01	2.849082521928333881e-15	7.359846811309564771e-15	2.015809414136955581e-14	-2.184432510013047914e-13	8.120521341987529240e+01	6.025002267158655420e-17	-2.053278622215303905e-16	9.385889166060928881e-15	1.326784467447339965e-14
2.840688518586339484e+01	5.411192027552127244e-16	6.722847317361880774e-15	-1.292830499625115114e-13	-5.661424952528829925e-14	8.121568475622859751e+01	-6.821752348117700163e-17	-3.443406374060522118e-16	8.513723973987675999e-15	-7.349768770484720847e-15
2.841054751876945517e+01	-8.571475415363592536e-16	7.452659310672914150e-15	-1.187330699384101885e-13	1.814069718641460820e-13	8.122615609258190261e+01	-2.044688964750145850e-16	5.164874685575151281e-17	-2.335801231501804585e-17	-1.294623080878199994e-14
2.841420985167551549e+01	-3.331699966184275155e-15	6.515492860682061732e-15	1.767511312764321423e-13	2.316520246526366343e-13	8.123662742893520772e+01	-2.117415397039698470e-16	-5.395414931732118893e-17	-1.904759184286820952e-14	6.263036967069888833e-15
2.841787218458157582e+01	-4.297539229009853499e-15	5.051290756076316245e-15	3.393245438104388216e-13	-1.029123693981518027e-13	8.124709876528851282e+01	2.300739507370293300e-16	7.679260372556906257e-17	1.101673613104225163e-14	1.296982234183970347e-14
2.842153451748763615e+01	-5.997793131525371631e-15	4.374377869042635531e-15	-2.023472485566308639e-14	-2.987370177372935328e-13	8.125757010164181793e+01	-2.333101364733331426e-16	1.836087831407613540e-16	9.330264178014061123e-15	-6.046901526858322225e-15
2.842519685039369648e+01	-7.838844766375136138e-15	3.647096213050780250e-15	-3.191778782843364693e-13	1.452837900696405205e-14	8.126804143799512303e+01	3.994348897940925829e-17	-1.059159167780504605e-16	-1.823947026415138100e-15	-1.536950696401022697e-14
2.842885918329976391e+01	-7.934989530200160903e-15	1.742219121388630962e-15	-1.077665994840136150e-13	1.397586135235207803e-13	8.127851277434842814e+01	1.672030891628670528e-17	-2.047858349537285808e-16	-1.908755740510558840e-14	8.280841837319413112e-15
2.843252151620582424e+01	-7.611131880245698559e-15	4.388491920923169496e-16	1.749882182205822201e-13	2.290223092008498426e-13	8.128898411070173324e+01	4.482381449885356335e-17	1.733814043313572197e-16	1.497963375754632322e-14	1.473438209485666539e-14
2.843618384911188457e+01	-8.506292612451418339e-15	-1.723173464727988455e-15	3.028290908106074480e-13	-1.306821735812362852e-13	8.129945544705503835e+01	3.112073069908645609e-16	7.822618153184980874e-17	1.023135883751326832e-14	-9.369312306161388209e-15
2.843984618201794490e+01	-8.900019953934882193e-15	-3.178962098831086723e-15	-7.116919948529088394e-14	-3.057778072644057361e-13	8.130992678340832924e+01	9.143332569342385070e-18	-1.967042324349745393e-16	-5.140869016068395772e-15	-1.465959450681595506e-14
2.844350851492400523e+01	-8.347456777934489942e-15	-5.989834737997021106e-15	-2.519295342381079212e-13	-7.854782591777185030e-15	8.132039811976163435e+01	5.596302621361569990e-17	-1.202732824037634124e-16	-1.951344857729227069e-14	9.427445456907377921e-15
2.844717084783006555e+01	-6.347903366160534152e-15	-7.943135025327744922e-15	-9.252599899521526722e-14	1.878002507181144561e-13	8.133086945611493945e+01	1.585655534145557271e-16	1.543178553910880269e-16	1.541929020415288931e-14	1.430956855706334516e-14
2.845083318073612588e+01	-5.501332320190923443e-15	-7.845457583415958555e-15	1.571920812100188880e-13	5.270671666250903648e-14	8.134134079246824456e+01	-5.918089128702534139e-17	5.666842144983671474e-17	1.019212734856659625e-14	-1.141660202807515080e-14
2.845449551364218621e+01	-5.186435202978463464e-15	-9.644574466174656125e-15	1.606119845102819396e-13	-1.597634972139195522e-13	8.135181212882154966e+01	6.709549749152786098e-17	-3.415765819806047551e-16	-8.074610386318170405e-15	-1.426545576590235477e-14
2.845815784654825364e+01	-3.246836433805157323e-15	-9.959726350252001313e-15	-1.430749865979347191e-13	-3.392006280635837759e-13	8.136228346517485477e+01	1.984086612760577500e-16	-1.999377776295219199e-16	-1.832851492734789382e-14	1.307473181626839429e-14
2.846182017945431397e+01	-1.908636581374869396e-15	-1.035548729573200796e-14	-3.821908908424276545e-13	5.574934284434109592e-14	8.137275480152815987e+01	-3.657571413511683649e-17	-6.107894264262046220e-16	1.758536512593858485e-14	1.189147745171069317e-14
2.846548251236037430e+01	3.157258372447702317e-16	-1.084173755424531864e-14	6.876395456105696933e-14	2.541440994154637723e-13	8.138322613788146498e+01	-2.242172984235451158e-16	1.915671093633484777e-16	8.591031459467195481e-15	-1.230502047400139008e-14
2.846914484526643463e+01	2.024381273132470157e-15	-1.079762205322975367e-14	2.072870860045461111e-13	1.248354142987520316e-13	8.139369747423477008e+01	-1.907236664410089632e-16	-7.501739222368827703e-17	-9.515905612815653270e-15	-1.517480415028049806e-14
2.847280717817249496e+01	3.728539913678838291e-15	-1.018372856840201529e-14	1.449545941147581043e-13	-2.193152109306710198e-13	8.140416881058807519e+01	-2.049302653679615666e-16	1.284804781068163932e-16	-1.876006368957576630e-14	1.498843758678169036e-14
2.847646951107855529e+01	5.239720726973512003e-15	-9.196492742553604255e-15	-1.650171911476732415e-13	-2.777038099458485246e-13	8.141464014694138029e+01	-2.221020233696520265e-16	2.549274233391372329e-16	2.379571969594252007e-14	1.293237223168570458e-14
2.848013184398461561e+01	6.205274772079527160e-15	-8.626895881027692265e-15	-3.020602031212346656e-13	6.604286461774796662e-14	8.142511148329468540e+01	-2.411400475707299477e-17	2.039979150519146143e-17	7.042816001230698995e-15	-1.644088417409688983e-14
2.848379417689067594e+01	8.073455693062036210e-15	-7.159624693092020105e-15	7.199559997397526362e-15	2.915164158629549364e-13	8.143558281964799050e+01	1.101708507666433214e-16	1.219218496070994981e-16	-1.433257130199448163e-14	-8.933135065363274336e-15
2.848745650979673627e+01	8.649800330054026912e-15	-5.507108084141288631e-15	2.676986015313799152e-13	1.225507097471980093e-14	8.144605415600129561e+01	-2.565896971665499740e-16	2.352605623082298411e-17	-1.316817072295606082e-14	1.830948236900815556e-14
2.849111884270280370e+01	8.849494997698472318e-15	-5.112144156287601961e-15	5.288458270745502218e-14	-1.263025199761308893e-13	8.145652549235460071e+01	3.806683705231468933e-16	-1.352524018815678244e-16	2.501948897602415761e-14	5.822004293066637956e-15
2.849478117560886403e+01	1.066268599982451123e-14	-2.316027055199753017e-15	-1.383283915231489955e-13	-1.640003970905307689e-13	8.146699682870790582e+01	1.906935761517198582e-16	-3.963859435644235127e-17	1.407249382330184529e-15	-1.972211110372822479e-14
2.849844350851492436e+01	1.019093003350235951e-14	-6.498840337923218795e-16	-2.765262045752566439e-13	1.973639989614660228e-13	8.147746816506121093e+01	2.143668089200600240e-16	9.072704317152397119e-19	-1.753525907395333250e-14	-4.367120721883776690e-15
2.850210584142098469e+01	9.388861821729966984e-15	1.337361855680589513e-15	1.412198044448459982e-13	3.474179219338600397e-13	8.148793950141451603e+01	-1.604865690522524721e-16	-7.676413828115020498e-17	-4.950514331943494585e-15	2.112241909948499289e-14
2.850576817432704502e+01	9.314479756911945500e-15	2.733931650881330325e-15	2.749092209839039756e-13	-1.254003338606136082e-15	8.149841083776782114e+01	-7.954961313585011765e-17	1.544796768581501841e-16	2.346833041724211151e-14	-9.668592537677344145e-16
2.850943050723310535e+01	8.718640531583631870e-15	3.990820851245346585e-15	6.943247430639701819e-14	-3.228783827311451499e-13	8.150888217412111203e+01	-1.899857644902384085e-16	9.739953911251703465e-17	-6.584697970203561867e-15	-1.856203464005799228e-14
2.851309284013916567e+01	6.693371041934555889e-15	5.224696318383257726e-15	-1.687910928099187567e-13	-7.506872293652051306e-14	8.151935351047441713e+01	-6.717181771754008138e-18	4.474068175519393912e-17	-1.429489697299309464e-14	1.862948125752298357e-15
2.851675517304522600e+01	6.163206941255416097e-15	6.761846945229794960e-15	-2.158623932550684102e-13	1.744486556075264460e-13	8.152982484682772224e+01	-4.173846206410684027e-16	-2.779923539974831710e-17	-5.627994357122071899e-16	2.125485924934937766e-14
2.852041750595129344e+01	3.930998093943028669e-15	7.183462638823285077e-15	9.669455549266410435e-14	3.487856421175136537e-13	8.154029618318102735e+01	1.204748211627115872e-16	-4.709422719150434687e-16	2.504645071578285652e-14	-7.154232433727102573e-15
2.852407983885735376e+01	1.537144995711109842e-15	7.423570870796071775e-15	3.479262436925871984e-13	-5.406799522512040921e-14	8.155076751953433245e+01	9.268803642483794621e-17	-2.562524701236194556e-16	-1.361791961212121412e-14	-1.926082553616472340e-14
2.852774217176341409e+01	7.371874764439772627e-16	7.913088252146999027e-15	-2.790820844695222350e-14	-2.230551929624090604e-13	8.156123885588763756e+01	2.088127838512836036e-16	2.803365179045769014e-16	-1.324002964653699526e-14	1.033673895930993623e-14
2.853140450466947442e+01	-1.581803191980940769e-15	7.733182882012136703e-15	-1.497685269814998318e-13	-9.533747873737682630e-14	8.157171019224094266e+01	-2.489569385532786652e-16	1.404854863947872004e-16	7.035461930085720572e-15	1.775545286947857368e-14
2.853506683757553475e+01	-3.622060874029571094e-15	6.707368959953514949e-15	-1.196719642356914021e-13	2.036437557072344410e-13	8.158218152859424777e+01	6.690753198958057943e-17	-5.121083016073099747e-17	1.898587375545435737e-14	-1.458420783903540847e-14
2.853872917048159508e+01	-5.653937685295610783e-15	5.651121973002829655e-15	1.997152540080650513e-13	1.922538897967305201e-13	8.159265286494755287e+01	-9.812843267874193087e-17	2.652668861636298262e-16	-1.979910630863598993e-14	-1.287425471042597113e-14
2.854239150338765540e+01	-6.674599492716295131e-15	5.369596035475174556e-15	3.092966749489205409e-13	-1.119546540103597508e-13	8.160312420130085798e+01	-1.343288074523202345e-16	5.472652706818372851e-17	-7.019713729412293054e-15	1.758634560253156104e-14
2.854605383629371573e+01	-7.471359161588316347e-15	3.109068230214323031e-15	-1.667005604782726335e-14	-3.826531323425072560e-13	8.161359553765416308e+01	-4.814988761208994145e-17	6.651894774967806221e-17	1.572334772867116993e-14	8.478601986906626907e-15
2.854971616919977606e+01	-7.570423508383465265e-15	1.843804735859529865e-15	-3.327208330632502769e-13	7.870618156471693327e-14	8.162406687400746819e+01	-3.428191772827521119e-16	-1.327147898682925636e-16	8.297407096800141730e-15	-1.942212122978709819e-14
2.855337850210584349e+01	-8.633579940474491329e-15	-1.361851037157640227e-16	-1.156912412046844211e-13	1.740319012041543461e-13	8.163453821036077329e+01	1.144509867274780910e-16	-2.162707651525012131e-17	-2.133957553171317826e-14	-1.979017509589774989e-15
2.855704083501190382e+01	-8.934306503471049967e-15	-9.407428032082429362e-16	1.728351717974793718e-13	1.912160311642006840e-13	8.164500954671407840e+01	2.743775539620606999e-17	3.222201910890517199e-16	3.615392825607232040e-15	1.695160180763870270e-14
2.856070316791796415e+01	-9.100036408833852275e-15	-3.382515432856815614e-15	3.221033428787433657e-13	-1.724190031919079675e-13	8.165548088306738350e+01	2.084380626894060897e-16	1.848725675769614826e-16	1.454424629582947491e-14	-6.733891887928014537e-16
2.856436550082402448e+01	-8.793255269512050570e-15	-6.037285101509781193e-15	-1.158355371461598493e-13	-3.098059000511193233e-13	8.166595221942068861e+01	1.213478153748521217e-16	-3.184795698119761655e-16	2.266617060001402078e-15	-1.790358677583604434e-14
2.856802783373008481e+01	-7.762733743117193274e-15	-7.070230973931524520e-15	-2.617014808008196546e-13	-2.358912542448236132e-14	8.167642355577399371e+01	-1.502712769793752623e-16	1.128222160258745810e-16	-2.276631387014272688e-14	6.827363316710396348e-15
2.857169016663614514e+01	-6.702226952851004649e-15	-7.868274383594047482e-15	-8.560952530354707936e-14	2.624514885892558137e-13	8.168689489212729882e+01	1.629920985359336730e-16	2.045733262055429861e-16	1.212837686080231872e-14	1.581211481108838863e-14
